,title,condition,price,location,price($),country_code,store_name,store_type,simple_condition,brand,has_brand,title_length,log_price,log_title_length
11014,Real Leather Jacket Genuine Leather Used Man Size XL Black XYC700L,Pre-Owned,$43.75,Italy,43.75,IT,eBay,International,Used,Other,False,66,3.8010914447208646,4.204692619390966
11015,Real Leather Jacket Used Men Size 52 Gray/Brown XYE437L,Pre-Owned,$38.96,Italy,38.96,IT,eBay,International,Used,Other,False,55,3.687878953780353,4.02535169073515
11016,Commander Leather Jacket Used Man Brown Size M/27 PGC1075PI,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,59,3.6101067729485403,4.0943445622221
11017,Real Leather Jacket Used Men Size 50 Brown XYC970L,Pre-Owned,$45.78,Italy,45.78,IT,eBay,International,Used,Other,False,50,3.845455761156033,3.9318256327243257
11018,Manat Jacket Genuine Leather Used Woman Size L Brown LLV70,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,58,3.6871279210751298,4.07753744390572
11019,Unicur Men's Leather Jacket Size 52 Black LLV1114,Pre-Owned,$56.86,Italy,56.86,IT,eBay,International,Used,Other,False,49,4.058026299547989,3.912023005428146
11020,Jacket Genuine Leather Christia Woman Brown Size 48 PG121LZ,Pre-Owned,$19.64,Italy,19.64,IT,eBay,International,Used,Other,False,59,3.027230940613362,4.0943445622221
11021,P&P Jacket in Real Leather Used Men Size L Camel XYC662L,Pre-Owned,$38.96,Italy,38.96,IT,eBay,International,Used,Other,False,56,3.687878953780353,4.04305126783455
11022,Vera Pelle Leather Jacket Used Woman Brown Size 44 PGC1036PI,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,60,3.685122405236224,4.110873864173311
11023,Anna Kel Leather Jacket Used Woman Size 46 Camel XYE181L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,56,3.775286481854675,4.04305126783455
11024,Sheepskin Shearling Man Brown Genuine Leather Vintage Size 50 Mon 511 Lz,Pre-Owned,$34.96,Italy,34.96,IT,eBay,International,Used,Vintage,False,72,3.5824072096034194,4.290459441148391
11025,Jacket Urban Babe Girl Child Brown Genuine Leather Size 8 Ages Mon 1002 Lz,Pre-Owned,$37.69,Italy,37.69,IT,eBay,International,Used,Other,False,74,3.6555811687124216,4.31748811353631
11026,Daniel & Mayer Leather Jacket Used Woman Size 46 Black LLE68,Pre-Owned,$55.02,Italy,55.02,IT,eBay,International,Used,Other,False,60,4.0257087698319625,4.110873864173311
11027,Jacket Coat Men's Leather Anniversary 1957 Brown Size XL Cod. AM400,Pre-Owned,$86.34,Italy,86.34,IT,eBay,International,Used,Other,False,67,4.469808548057415,4.219507705176107
11028,Trapper Jacket Leather Man Tg50 Black LLV977,Pre-Owned,$75.74,Italy,75.74,IT,eBay,International,Used,Other,False,44,4.340423084818807,3.8066624897703196
